Sequence ID	Sequence name	Collection date	Region	Database
EPI2067107	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/North_Carolina/22-009983-008-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_ge|EPI2067107"	2022-03-31	South	GISAID
EPI2067115	"HA|Seq4_[organism=Influenza_A_virus](A/pheasant/Texas/22-009984-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_com|EPI2067115"	2022-03-29	South	GISAID
EPI2067059	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/South_Dakota/22-009980-002-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene|EPI2067059"	2022-04-01	Central	GISAID
EPI2067386	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/South_Dakota/22-010013-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene|EPI2067386"	2022-04-02	Central	GISAID
EPI2067307	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/Minnesota/22-009996-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_c|EPI2067307"	2022-04-01	Central	GISAID
EPI2067315	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/Minnesota/22-009997-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_c|EPI2067315"	2022-04-02	Central	GISAID
EPI2067291	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/Iowa/22-009986-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_comple|EPI2067291"	2022-04-02	Central	GISAID
EPI2067347	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/Minnesota/22-010000-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_c|EPI2067347"	2022-04-03	Central	GISAID
EPI2067331	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/Minnesota/22-009998-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_c|EPI2067331"	2022-04-02	Central	GISAID
EPI2067410	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/North_Dakota/22-010015-002-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene|EPI2067410"	2022-04-02	Central	GISAID
EPI2067418	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/Minnesota/22-010085-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_c|EPI2067418"	2022-04-03	Central	GISAID
EPI2067434	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/Minnesota/22-010092-002-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_c|EPI2067434"	2022-04-03	Central	GISAID
EPI1985946	HA|Seq4_A/northern_pintail/North_Carolina/AH0182892/2022|EPI1985946	2022-01-08	South	GISAID
EPI1985938	HA|Seq4_A/mallard/North_Carolina/AH0182886/2022(H5N1)|EPI1985938	2022-01-08	South	GISAID
EPI1985954	HA|Seq4_A/gadwall/North_Carolina/AH0182894/2022(H5N1)|EPI1985954	2022-01-08	South	GISAID
EPI1985970	HA|Seq4_A/American_wigeon/North_Carolina/AH0182954/2022(H5N1)|EPI1985970	2022-01-08	South	GISAID
EPI2029366	"HA|Seq4_[organism=Influenza_A_virus](A/chicken/Nebraska/22-009190-002-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_c|EPI2029366"	2022-03-24	Central	GISAID
EPI2029358	"HA|Seq4_[organism=Influenza_A_virus](A/domestic_duck/Nebraska/22-009190-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_g|EPI2029358"	2022-03-24	Central	GISAID
EPI2029350	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/Minnesota/22-009182-003-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_c|EPI2029350"	2022-03-25	Central	GISAID
EPI2029342	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/Minnesota/22-009182-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_c|EPI2029342"	2022-03-25	Central	GISAID
EPI2029334	"HA|Seq4_[organism=Influenza_A_virus](A/Embden_goose/Minnesota/22-009181-003-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_g|EPI2029334"	2022-03-25	Central	GISAID
EPI2029318	"HA|Seq4_[organism=Influenza_A_virus](A/chicken/Iowa/22-009180-002-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_compl|EPI2029318"	2022-03-25	Central	GISAID
EPI2029302	HA|Seq4|EPI2029302	2022-03-17	Central	GISAID
EPI2008533	HA|Seq12|EPI2008533	2022-02-11	Central	GISAID
EPI2008573	HA|Seq52|EPI2008573	2022-02-12	Central	GISAID
EPI2008797	HA|Seq276|EPI2008797	2022-03-02	Central	GISAID
EPI2008637	HA|Seq116|EPI2008637	2022-02-16	Central	GISAID
EPI2008653	HA|Seq132|EPI2008653	2022-02-18	Central	GISAID
EPI2008669	HA|Seq148|EPI2008669	2022-02-22	Central	GISAID
EPI2008701	HA|Seq180|EPI2008701	2022-02-22	Central	GISAID
EPI2008725	HA|Seq204|EPI2008725	2022-02-21	Central	GISAID
EPI2074532	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/Minnesota/22-010123-004-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_c|EPI2074532"	2022-04-04	Central	GISAID
EPI2074540	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/Minnesota/22-010124-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_c|EPI2074540"	2022-04-04	Central	GISAID
EPI2074556	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/Minnesota/22-010125-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_c|EPI2074556"	2022-04-04	Central	GISAID
EPI2074524	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/Minnesota/22-010123-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_c|EPI2074524"	2022-04-04	Central	GISAID
EPI2074580	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/Minnesota/22-010126-002-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_c|EPI2074580"	2022-04-04	Central	GISAID
EPI2074620	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/South_Dakota/22-010135-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene|EPI2074620"	2022-04-04	Central	GISAID
EPI2074644	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/South_Dakota/22-010137-002-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene|EPI2074644"	2022-04-04	Central	GISAID
EPI2074588	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/Minnesota/22-010127-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_c|EPI2074588"	2022-04-04	Central	GISAID
EPI2074652	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/South_Dakota/22-010138-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene|EPI2074652"	2022-04-04	Central	GISAID
EPI2074764	"HA|Seq4_[organism=Influenza_A_virus](A/chicken/Wyoming/22-010157-002-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_co|EPI2074764"	2022-03-31	Central	GISAID
EPI2074788	"HA|Seq4_[organism=Influenza_A_virus](A/chicken/New_York/22-010200-002-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_c|EPI2074788"	2022-04-04	Central	GISAID
EPI2074756	"HA|Seq4_[organism=Influenza_A_virus](A/chicken/Wyoming/22-010157-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_co|EPI2074756"	2022-03-31	Central	GISAID
EPI2074748	"HA|Seq4_[organism=Influenza_A_virus](A/chicken/Nebraska/22-010155-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_c|EPI2074748"	2022-03-31	Central	GISAID
EPI2074676	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/South_Dakota/22-010139-002-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene|EPI2074676"	2022-04-04	Central	GISAID
EPI2074684	"HA|Seq4_[organism=Influenza_A_virus](A/chicken/North_Dakota/22-010141-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gen|EPI2074684"	2022-04-04	Central	GISAID
EPI2074692	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/Missouri/22-010142-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_co|EPI2074692"	2022-04-04	Central	GISAID
EPI2074804	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/Missouri/22-010296-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_co|EPI2074804"	2022-04-04	Central	GISAID
EPI2074884	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/Wisconsin/22-010325-003-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_c|EPI2074884"	2022-04-05	Central	GISAID
EPI2074876	"HA|Seq4_[organism=Influenza_A_virus](A/chicken/Wisconsin/22-010325-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,|EPI2074876"	2022-04-05	Central	GISAID
EPI2074892	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/South_Dakota/22-010346-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene|EPI2074892"	2022-04-04	Central	GISAID
EPI2074836	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/Minnesota/22-010312-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_c|EPI2074836"	2022-04-04	Central	GISAID
EPI2074860	"HA|Seq4_[organism=Influenza_A_virus](A/chicken/New_York/22-010321-002-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_c|EPI2074860"	2022-04-04	Central	GISAID
EPI2074980	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/Minnesota/22-010464-002-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_c|EPI2074980"	2022-04-05	Central	GISAID
EPI2074948	"HA|Seq4_[organism=Influenza_A_virus](A/Cascade_duck/Montana/22-010454-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gen|EPI2074948"	2022-04-06	Central	GISAID
EPI2074964	"HA|Seq4_[organism=Influenza_A_virus](A/turkey/Minnesota/22-010463-002-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_c|EPI2074964"	2022-04-05	Central	GISAID
EPI2074908	"HA|Seq4_[organism=Influenza_A_virus](A/chicken/Wyoming/22-010378-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_co|EPI2074908"	2022-03-31	Central	GISAID
EPI2074916	"HA|Seq4_[organism=Influenza_A_virus](A/chicken/Montana/22-010445-001-original/2022(H5N1))_segment_4,_hemagglutinin_HA_(HA)_gene,_co|EPI2074916"	2022-04-05	Central	GISAID
EPI2131357	HA|A/Vulpes_vulpes/New_York/088592/2022|EPI2131357	2022-04-25	Central	GISAID
EPI2181847	HA|Seq4_A/black_vulture/Florida/22-010358-001-original/2022|EPI2181847	2022-03-31	South	GISAID
EPI2181855	HA|Seq4_A/red-shouldered_hawk/Minnesota/22-012000-004-original/2022|EPI2181855	2022-04-18	Central	GISAID
EPI2181839	HA|Seq4_A/chicken/Pennsylvania/22-012092-006-original/2022|EPI2181839	2022-04-19	Central	GISAID
EPI2181823	HA|Seq4_A/chicken/Idaho/22-011347-004-original/2022|EPI2181823	2022-04-14	Central	GISAID
EPI2131367	HA|A/Vulpes_vulpes/New_York/099451/2022|EPI2131367	2022-05-04	Central	GISAID
EPI2181863	HA|Seq4_A/black_vulture/Florida/22-012331-001-original/2022|EPI2181863	2022-04-15	South	GISAID
EPI2131415	HA|A/Vulpes_vulpes/New_York/107242/2022|EPI2131415	2022-05-12	Central	GISAID
EPI2131387	HA|A/Vulpes_vulpes/New_York/103994/2022|EPI2131387	2022-05-10	Central	GISAID
EPI2131400	HA|A/Vulpes_vulpes/New_York/115912/2022|EPI2131400	2022-05-12	Central	GISAID
EPI2182055	HA|Seq4_A/chicken/Michigan/22-013961-001-original/2022|EPI2182055	2022-05-04	Central	GISAID
EPI2182063	HA|Seq4_A/fox/Michigan/22-014536-004-original/2022|EPI2182063	2022-04-22	Central	GISAID
EPI2182039	HA|Seq4_A/Cooper's_hawk/Minnesota/22-012931-001-original/2022|EPI2182039	2022-04-26	Central	GISAID
EPI2182047	HA|Seq4_A/bald_eagle/Wyoming/22-013015-001-original/2022|EPI2182047	2022-04-22	Central	GISAID
EPI2182135	HA|Seq4_A/skunk/Washington/22-019274-001-original/2022|EPI2182135	2022-06-07	Central	GISAID
EPI2182143	HA|Seq4_A/dolphin/Florida/22-025319-002-original/2022|EPI2182143	2022-03-30	South	GISAID
EPI2182119	HA|Seq4_A/raccoon/Washington/22-018406-002-original/2022|EPI2182119	2022-06-08	Central	GISAID
EPI2182127	HA|Seq4_A/red_fox/Michigan/22-018712-001-original/2022|EPI2182127	2022-06-08	Central	GISAID
EPI2182103	HA|Seq4_A/Virginia_opossum/Iowa/22-016780-001-original/2022|EPI2182103	2022-05-25	Central	GISAID
EPI2182111	HA|Seq4_A/red_fox/North_Dakota/22-017354-001-original/2022|EPI2182111	2022-06-03	Central	GISAID
EPI2182087	HA|Seq4_A/bobcat/Wisconsin/22-016051-001-original/2022|EPI2182087	2022-05-24	Central	GISAID
EPI2182095	HA|Seq4_A/fox/Minnesota/22-016487-001-original/2022|EPI2182095	2022-05-13	Central	GISAID
EPI2182023	HA|Seq4_A/turkey/Iowa/22-012098-001-original/2022|EPI2182023	2022-04-20	Central	GISAID
EPI2182031	HA|Seq4_A/black_vulture/Maryland/22-012407-001-original/2022|EPI2182031	2022-04-21	Central	GISAID
EPI2182015	HA|Seq4_A/Canada_goose/Wyoming/22-011671-001-original/2022|EPI2182015	2022-04-13	Central	GISAID
EPI2298221	HA|HA_A/eared_grebe/North_Dakota/22-019942-002-original/2022(H5N1)|EPI2298221	2022-06-16	Central	GISAID
EPI2298229	HA|HA_A/Canada_goose/California/22-021273-002-original/2022(H5N1)|EPI2298229	2022-07-05	South	GISAID
EPI2298213	HA|HA_A/neotropic_cormorant/Arizona/22-017063-001-original/2022(H5N1)|EPI2298213	2022-05-23	South	GISAID
EPI2110485	HA|Seq4_A/harbor_seal/Maine/22-020455-005-original/2022|EPI2110485	2022-06-27	Central	GISAID
EPI2110477	HA|Seq4_A/harbor_seal/Maine/22-020455-004-original/2022|EPI2110477	2022-06-26	Central	GISAID
EPI2110469	HA|Seq4_A/harbor_seal/Maine/22-020455-003-original/2022|EPI2110469	2022-06-22	Central	GISAID
EPI2263762	HA|HA_A/turkey/Utah/22-033909-001-original/2022(H5N1)|EPI2263762	2022-10-20	Central	GISAID
EPI2263770	HA|HA_A/chicken/South_Dakota/22-033852-001-original/2022(H5N1)|EPI2263770	2022-10-21	Central	GISAID
EPI2263778	HA|HA_A/African_goose/New_Jersey/22-033679-001-original/2022(H5N1)|EPI2263778	2022-10-21	Central	GISAID
EPI2263786	HA|HA_A/chicken/Virginia/22-033680-002-original/2022(H5N1)|EPI2263786	2022-10-21	Central	GISAID
EPI2263794	HA|HA_A/chicken/Oklahoma/22-033558-001-original/2022(H5N1)|EPI2263794	2022-10-20	South	GISAID
EPI2263802	HA|HA_A/peafowl/Florida/22-033621-001-original/2022(H5N1)|EPI2263802	2022-10-18	South	GISAID
EPI2263810	HA|HA_A/chicken/North_Carolina/22-033524-001-original/2022(H5N1)|EPI2263810	2022-10-19	South	GISAID
EPI2263698	HA|HA_A/chicken/Colorado/22-034082-001-original/2022(H5N1)|EPI2263698	2022-10-22	Central	GISAID
EPI2263706	HA|HA_A/turkey/Minnesota/22-034260-001-original/2022(H5N1)|EPI2263706	2022-10-25	Central	GISAID
EPI2263714	HA|HA_A/chicken/Florida/22-034076-001-original/2022(H5N1)|EPI2263714	2022-10-24	South	GISAID
EPI2263722	HA|HA_A/chicken/Florida/22-033918-001-original/2022(H5N1)|EPI2263722	2022-10-18	South	GISAID
EPI2263730	HA|HA_A/domestic_duck/Florida/22-033918-002-original/2022(H5N1)|EPI2263730	2022-10-18	South	GISAID
EPI2263738	HA|HA_A/chicken/Florida/22-033923-001-original/2022(H5N1)|EPI2263738	2022-10-20	South	GISAID
EPI2263754	HA|HA_A/turkey/Minnesota/22-033929-001-original/2022(H5N1)|EPI2263754	2022-10-23	Central	GISAID
EPI2263634	HA|HA_A/turkey/Pennsylvania/22-036115-004-original/2022(H5N1)|EPI2263634	2022-11-09	Central	GISAID
EPI2263642	HA|HA_A/chicken/Nebraska/22-037884-001-original/2022(H5N1)|EPI2263642	2022-11-24	Central	GISAID
EPI2263650	HA|HA_A/skunk/Wisconsin/22-037029-001-original/2022(H5N1)|EPI2263650	2022-11-15	Central	GISAID
EPI2263658	HA|HA_A/chicken/Iowa/22-035569-001-original/2022(H5N1)|EPI2263658	2022-11-06	Central	GISAID
EPI2263690	HA|HA_A/turkey/Minnesota/22-034666-001-original/2022(H5N1)|EPI2263690	2022-10-27	Central	GISAID
EPI2263610	HA|HA_A/mallard/Texas/22-035744-001-original/2022(H5N1)|EPI2263610	2022-10-31	South	GISAID
EPI2263618	HA|HA_A/chicken/Washington/22-035749-001-original/2022(H5N1)|EPI2263618	2022-11-02	Central	GISAID
EPI2263562	HA|HA_A/chicken/Arizona/22-035241-003-original/2022(H5N1)|EPI2263562	2022-11-02	South	GISAID
EPI2263570	HA|HA_A/chicken/Iowa/22-035700-001-original/2022(H5N1)|EPI2263570	2022-11-03	Central	GISAID
EPI2263578	HA|HA_A/domestic_duck/Iowa/22-035700-002-original/2022(H5N1)|EPI2263578	2022-11-03	Central	GISAID
EPI2263586	HA|HA_A/turkey/Pennsylvania/22-035743-001-original/2022(H5N1)|EPI2263586	2022-11-06	Central	GISAID
EPI2263594	HA|HA_A/chicken/Wisconsin/22-034812-002-original/2022(H5N1)|EPI2263594	2022-10-31	Central	GISAID
EPI2263602	HA|HA_A/wild_turkey/New_York/22-034864-002-original/2022(H5N1)|EPI2263602	2022-10-28	Central	GISAID
EPI2263490	HA|HA_A/turkey/North_Dakota/22-035070-002-original/2022(H5N1)|EPI2263490	2022-11-01	Central	GISAID
EPI2263498	HA|HA_A/chicken/California/22-035144-001-original/2022(H5N1)|EPI2263498	2022-10-31	South	GISAID
EPI2263514	HA|HA_A/chicken/South_Carolina/22-035153-001-original/2022(H5N1)|EPI2263514	2022-10-28	South	GISAID
EPI2263538	HA|HA_A/chicken/Oregon/22-035197-001-original/2022(H5N1)|EPI2263538	2022-11-01	Central	GISAID
EPI2263426	HA|HA_A/chicken/Oregon/22-034833-001-original/2022(H5N1)|EPI2263426	2022-10-28	Central	GISAID
EPI2263434	HA|HA_A/turkey/Minnesota/22-034849-001-original/2022(H5N1)|EPI2263434	2022-10-30	Central	GISAID
EPI2263442	HA|HA_A/skunk/Minnesota/22-034925-001-original/2022(H5N1)|EPI2263442	2022-10-21	Central	GISAID
EPI2263450	HA|HA_A/Muscovy_duck/California/22-034335-001-original/2022(H5N1)|EPI2263450	2022-10-16	South	GISAID
EPI2263458	HA|HA_A/chicken/Pennsylvania/22-034995-001-original/2022(H5N1)|EPI2263458	2022-10-31	Central	GISAID
EPI2263466	HA|HA_A/chicken/New_Jersey/22-035003-009-original/2022(H5N1)|EPI2263466	2022-11-01	Central	GISAID
EPI2263394	HA|HA_A/chicken/Oregon/22-030743-001-original/2022(H5N1)|EPI2263394	2022-09-28	Central	GISAID
EPI2263410	HA|HA_A/pheasant/South_Dakota/22-034797-001-original/2022(H5N1)|EPI2263410	2022-10-27	Central	GISAID
EPI2263418	HA|HA_A/chicken/Montana/22-034813-003-original/2022(H5N1)|EPI2263418	2022-10-27	Central	GISAID
EPI2264251	HA|HA_A/chicken/Florida/22-031859-001-original/2022(H5N1)|EPI2264251	2022-10-06	South	GISAID
EPI2264259	HA|HA_A/turkey/Utah/22-031727-001-original/2022(H5N1)|EPI2264259	2022-10-05	Central	GISAID
EPI2264267	HA|HA_A/chicken/Arkansas/22-031676-001-original/2022(H5N1)|EPI2264267	2022-10-06	South	GISAID
EPI2264275	HA|HA_A/chicken/Arkansas/22-031667-003-original/2022(H5N1)|EPI2264275	2022-10-06	South	GISAID
EPI2264291	HA|HA_A/chicken/Michigan/22-032218-001-original/2022(H5N1)|EPI2264291	2022-10-10	Central	GISAID
EPI2264299	HA|HA_A/turkey/Utah/22-031721-004-original/2022(H5N1)|EPI2264299	2022-10-05	Central	GISAID
EPI2264187	HA|HA_A/chicken/Wyoming/22-032216-001-original/2022(H5N1)|EPI2264187	2022-10-10	Central	GISAID
EPI2264195	HA|HA_A/chicken/South_Dakota/22-032160-001-original/2022(H5N1)|EPI2264195	2022-10-06	Central	GISAID
EPI2264203	HA|HA_A/turkey/California/22-032159-001-original/2022(H5N1)|EPI2264203	2022-10-10	South	GISAID
EPI2264219	HA|HA_A/Egyptian_goose/Florida/22-031886-001-original/2022(H5N1)|EPI2264219	2022-10-07	South	GISAID
EPI2264227	HA|HA_A/chicken/Florida/22-031886-002-original/2022(H5N1)|EPI2264227	2022-10-07	South	GISAID
EPI2264235	HA|HA_A/swan/Oklahoma/22-031912-001-original/2022(H5N1)|EPI2264235	2022-10-07	South	GISAID
EPI2264243	HA|HA_A/turkey/Michigan/22-031751-001-original/2022(H5N1)|EPI2264243	2022-10-04	Central	GISAID
EPI2264123	HA|HA_A/chicken/Arkansas/22-032566-001-original/2022(H5N1)|EPI2264123	2022-10-13	South	GISAID
EPI2264131	HA|HA_A/goose/Oklahoma/22-032413-001-original/2022(H5N1)|EPI2264131	2022-10-11	South	GISAID
EPI2264139	HA|HA_A/swan/Oklahoma/22-032414-001-original/2022(H5N1)|EPI2264139	2022-10-11	South	GISAID
EPI2264147	HA|HA_A/domestic_duck/New_Jersey/22-032412-001-original/2022(H5N1)|EPI2264147	2022-10-11	Central	GISAID
EPI2264163	HA|HA_A/chicken/Colorado/22-032233-001-original/2022(H5N1)|EPI2264163	2022-10-10	Central	GISAID
EPI2264171	HA|HA_A/rhea/Pennsylvania/22-032402-001-original/2022(H5N1)|EPI2264171	2022-10-12	Central	GISAID
EPI2264179	HA|HA_A/cape_teal/Texas/22-032200-001-original/2022(H5N1)|EPI2264179	2022-10-07	South	GISAID
EPI2264059	HA|HA_A/turkey/Pennsylvania/22-032809-001-original/2022(H5N1)|EPI2264059	2022-10-13	Central	GISAID
EPI2264067	HA|HA_A/chicken/Nevada/22-032799-001-original/2022(H5N1)|EPI2264067	2022-10-14	Central	GISAID
EPI2264075	HA|HA_A/turkey/Alaska/22-032677-004-original/2022(H5N1)|EPI2264075	2022-10-11	North	GISAID
EPI2264091	HA|HA_A/turkey/Utah/22-032657-001-original/2022(H5N1)|EPI2264091	2022-10-12	Central	GISAID
EPI2264099	HA|HA_A/chicken/Florida/22-032661-001-original/2022(H5N1)|EPI2264099	2022-10-12	South	GISAID
EPI2264115	HA|HA_A/guinea_fowl/Oklahoma/22-032674-001-original/2022(H5N1)|EPI2264115	2022-10-13	South	GISAID
EPI2263995	HA|HA_A/chicken/Florida/22-032963-001-original/2022(H5N1)|EPI2263995	2022-10-11	South	GISAID
EPI2264011	HA|HA_A/domestic_goose/South_Dakota/22-033171-001-original/2022(H5N1)|EPI2264011	2022-10-17	Central	GISAID
EPI2264019	HA|HA_A/chicken/North_Dakota/22-032950-001-original/2022(H5N1)|EPI2264019	2022-10-14	Central	GISAID
EPI2264043	HA|HA_A/turkey/Utah/22-032951-001-original/2022(H5N1)|EPI2264043	2022-10-11	Central	GISAID
EPI2264051	HA|HA_A/pheasant/Nebraska/22-032910-001-original/2022(H5N1)|EPI2264051	2022-10-15	Central	GISAID
EPI2263931	HA|HA_A/chicken/Iowa/22-033362-001-original/2022(H5N1)|EPI2263931	2022-10-19	Central	GISAID
EPI2263939	HA|HA_A/chicken/South_Dakota/22-033350-001-original/2022(H5N1)|EPI2263939	2022-10-18	Central	GISAID
EPI2263947	HA|HA_A/chicken/Virginia/22-033345-001-original/2022(H5N1)|EPI2263947	2022-10-18	Central	GISAID
EPI2263955	HA|HA_A/chicken/Rhode_Island/22-033346-001-original/2022(H5N1)|EPI2263955	2022-10-19	Central	GISAID
EPI2263963	HA|HA_A/chicken/Montana/22-033348-001-original/2022(H5N1)|EPI2263963	2022-10-18	Central	GISAID
EPI2263971	HA|HA_A/chicken/guinea_fowl/Kansas/22-033226-001-original/2022(H5N1)|EPI2263971	2022-10-14	Central	GISAID
EPI2263979	HA|HA_A/chicken/Texas/22-033221-001-original/2022(H5N1)|EPI2263979	2022-10-17	South	GISAID
EPI2263987	HA|HA_A/domestic_duck/Florida/22-032962-001-original/2022(H5N1)|EPI2263987	2022-10-14	South	GISAID
EPI2263867	HA|HA_A/chicken/Colorado/22-033394-001-original/2022(H5N1)|EPI2263867	2022-10-18	Central	GISAID
EPI2263875	HA|HA_A/chicken/Idaho/22-033409-001-original/2022(H5N1)|EPI2263875	2022-10-17	Central	GISAID
EPI2263883	HA|HA_A/chicken/Oklahoma/22-033387-001-original/2022(H5N1)|EPI2263883	2022-10-18	South	GISAID
EPI2263891	HA|HA_A/chicken/Florida/22-033389-001-original/2022(H5N1)|EPI2263891	2022-10-18	South	GISAID
EPI2263899	HA|HA_A/goose/Louisiana/22-033391-001-original/2022(H5N1)|EPI2263899	2022-10-14	South	GISAID
EPI2263907	HA|HA_A/chicken/Florida/22-033392-001-original/2022(H5N1)|EPI2263907	2022-10-17	South	GISAID
EPI2263915	HA|HA_A/domestic_duck/South_Dakota/22-033350-004-original/2022(H5N1)|EPI2263915	2022-10-18	Central	GISAID
EPI2263859	HA|HA_A/chicken/Florida/22-035222-003-original/2022(H5N1)|EPI2263859	2022-11-01	South	GISAID
EPI2243403	HA|HA_A/domestic_duck/Indiana/22-011343-001-original/2022(H5N1)|EPI2243403	2022-04-12	Central	GISAID
EPI2243379	HA|HA_A/turkey/Minnesota/22-011337-002-original/2022(H5N1)|EPI2243379	2022-04-12	Central	GISAID
EPI2243819	HA|HA_A/turkey/Minnesota/22-012034-001-original/2022(H5N1)|EPI2243819	2022-04-17	Central	GISAID
EPI2243672	HA|HA_A/turkey/Minnesota/22-011794-001-original/2022(H5N1)|EPI2243672	2022-04-16	Central	GISAID
